GeneID,GSM8245471,GSM8245473,GSM8245474,GSM8245475,GSM8245476,GSM8245477,GSM8245478
26822,20,14,11,16,13,16,10
85388,12,6,17,23,23,9,14
5286,1463,709,1298,2252,1567,2174,1881
4925,407,83,378,474,574,129,509
105376576,3,11,1,6,2,8,1
374383,175,542,223,379,294,655,255
107984316,69,263,112,176,151,317,114
3767,12,8,5,69,8,5,2
6833,0,0,1,8,1,18,0
10083,87,736,96,920,3,2773,143
340990,0,7,0,0,0,13,0
102723330,0,0,0,4,0,0,0
4654,0,0,0,30,0,0,0
3746,3,2,1,6,11,15,5
26297,129,62,64,250,91,211,185
107984317,58,16,17,119,32,112,68
7166,40,14,16,63,7,26,18
107984318,13,4,7,12,2,9,3
113174,59,63,70,136,53,158,69
6290,1,0,0,0,0,1,0
117195,2,1,0,2,2,3,3
117196,4,0,0,1,0,0,0
494141,2,0,1,1,1,1,1
100528017,7,0,14,869,6,31,2
6291,3,0,2,491,0,3,0
6289,8,0,36,1129,10,68,2
6288,69,1,150,2415,48,273,31
11234,411,179,458,751,518,473,453
2965,269,162,285,478,310,459,251
105376577,51,36,36,84,44,87,36
100423016,0,0,0,0,0,1,0
3939,2190,1018,3358,7042,6142,5610,10744
3948,1,0,0,2,0,1,0
160287,10,6,8,17,6,22,8
7251,250,158,241,454,272,457,342
55293,145,154,199,317,163,343,194
112268073,12,15,8,16,5,40,9
100506540,47,27,42,70,67,82,42
144108,381,245,416,659,629,504,459
105376578,0,0,1,0,0,0,1
144110,100,25,50,102,85,117,56
283284,22,8,9,28,10,36,10
105376579,10,4,2,13,4,23,6
84867,7,5,0,8,3,13,0
259249,0,0,0,1,0,3,0
117194,0,0,0,1,0,7,0
54503,162,120,127,335,137,304,207
8048,0,2,1,344,4,9,3
105376580,2,2,3,4,2,8,0
79733,10,96,9,82,14,112,26
89797,581,166,651,2299,1500,1342,4051
100874012,78,0,7,44,34,8,66
399876,28,1,5,31,36,12,42
100616118,0,0,1,2,1,1,2
100126784,35,4,30,54,128,17,341
100616426,1,0,3,2,2,0,9
100874014,29,7,26,111,67,79,203
107984418,3,1,9,28,16,5,48
120237,0,0,0,0,1,0,0
105376583,3,0,0,0,0,2,0
10553,127,110,98,374,113,359,149
10196,191,173,161,362,183,403,172
105376584,0,0,0,0,0,1,0
9152,0,1,0,0,0,4,0
4745,7,1,2,7,5,2,3
105376586,0,0,0,0,0,1,0
105376585,0,0,0,0,0,1,0
107984320,0,0,0,2,0,0,0
102723370,0,0,1,1,1,4,0
105376587,0,0,0,0,0,0,0
203859,32,11,38,246,7,12,100
57084,0,0,0,0,0,2,0
102723378,0,0,0,0,0,0,0
105376589,0,0,0,1,0,6,0
105376588,0,0,0,0,0,0,0
2188,50,90,60,146,20,199,59
2620,9,18,8,102,4,55,17
258010,186,71,150,322,59,310,124
100500938,3,0,2,5,1,3,0
105376591,24,25,16,25,12,27,35
105376592,9,3,4,13,2,11,14
102465860,0,0,0,0,0,1,0
105376593,0,0,0,0,0,0,1
107984378,0,0,0,1,0,0,0
105376594,0,0,0,1,0,2,0
105376595,0,0,0,0,0,0,0
338645,0,1,12,2,2,4,3
105376596,2,1,1,4,0,6,0
63982,11,1,5,49,2,29,2
105376599,0,0,2,2,0,6,0
105376598,8,0,4,22,5,13,3
143662,1,0,2,9,1,1,0
107987160,1,0,0,2,0,3,0
159963,2,1,3,33,1,121,4
387758,147,66,503,447,63,234,46
8424,12,3,12,201,1,313,18
103695435,11,7,6,94,2,203,11
105376600,0,1,1,21,1,17,4
105376601,0,3,1,4,1,5,1
91057,32,69,27,73,17,135,38
55366,282,469,241,1679,105,1117,279
105376671,6,6,2,18,1,17,2
55327,582,405,683,1175,699,821,684
497258,28,14,19,31,11,33,26
102465881,1,1,0,3,0,0,0
101410541,2,1,0,5,3,7,7
627,27,23,25,21,10,52,29
81930,31,72,22,118,20,149,21
693195,0,0,1,0,0,0,0
196074,194,123,174,374,244,321,280
102466876,0,0,2,0,2,2,0
105376602,3,4,8,6,2,0,6
105376604,0,1,0,1,0,4,0
105376603,0,0,0,0,0,2,2
105376605,0,0,0,1,0,1,1
105376606,0,0,0,0,0,0,1
106456574,7,0,0,0,1,0,0
3739,62,1,6,3,5,3,0
107984321,0,0,0,0,1,1,0
105376607,5,0,1,1,0,4,0
2488,0,0,0,0,0,0,1
120534,232,106,309,325,259,206,193
102723403,4,1,6,7,1,7,1
744,32,2,60,51,64,24,7
105376609,1,0,2,0,2,5,0
101928316,0,1,0,2,0,3,0
101928338,0,1,0,3,0,4,0
107984419,0,0,0,0,0,4,0
341019,4,25,16,19,10,19,35
105376611,2,2,7,10,5,5,14
120526,146,54,138,226,127,200,159
196294,62,51,50,115,31,107,36
26610,146,69,93,179,136,170,87
5080,18,45,12,17,18,24,7
440034,0,0,1,1,2,1,2
103157000,0,0,1,0,0,1,0
107984420,0,0,0,0,0,0,0
100506675,0,0,0,0,0,2,0
105376613,1,0,0,0,0,1,0
101928385,0,0,0,0,0,0,0
5954,565,286,1189,1263,1551,620,1258
107984322,0,0,1,1,2,1,2
106635521,0,0,0,0,0,0,0
7490,606,55,685,79,1131,52,1328
51352,104,8,196,37,336,14,190
107984351,0,0,2,0,9,1,3
10480,690,570,867,1092,905,1039,1085
493860,138,110,189,201,184,192,199
79056,30,41,93,250,30,256,85
79832,797,449,897,788,969,1196,989
105376615,18,6,15,18,16,28,23
91614,12,18,33,197,29,48,43
55346,392,117,421,452,562,484,626
283267,76,18,70,79,75,76,91
1479,228,160,205,385,229,370,257
338739,4,0,0,8,0,9,1
10114,3623,742,3672,3793,4949,2053,3492
25758,56,17,154,276,109,187,218
105376617,10,2,27,41,35,25,49
100131378,44,7,51,98,97,36,102
966,2466,736,2711,5288,3526,2862,5868
26273,432,141,379,521,350,515,426
101928440,0,0,0,0,0,0,0
105376619,0,0,0,0,0,1,0
105376620,0,1,3,0,0,7,0
4005,120,14,59,126,63,30,60
105376621,0,0,0,2,0,1,0
101929918,39,43,28,34,36,50,35
4076,1692,1348,1946,3121,2131,3120,2129
55226,365,398,278,785,585,1157,544
25841,39,35,73,291,221,337,1978
102723539,15,7,13,45,33,74,199
105376622,0,0,0,0,0,0,0
847,763,323,337,1436,602,441,415
2001,6,0,0,11,0,1,0
105376623,0,2,0,0,0,0,0
26298,301,744,196,1893,2,3877,303
102723568,1,1,3,1,0,6,1
105376625,0,0,1,0,0,1,0
105376624,7,3,4,9,3,13,2
51074,122,68,102,213,102,199,127
8050,267,169,195,440,220,370,335
100616437,1,3,4,7,2,8,2
105376626,14,2,3,16,13,20,10
105376627,0,0,2,0,4,7,4
100507144,3,2,0,3,1,4,1
960,3416,373,5007,5861,8174,5695,12357
109623487,15,0,18,21,40,6,85
6506,98,1,34,692,53,18,23
107984324,4,0,0,15,1,0,1
25891,346,5,102,54,798,64,89
24147,17,10,26,40,68,13,24
54765,1187,352,975,1636,1435,1137,1284
143458,107,32,67,122,198,93,171
100616311,1,0,1,3,2,1,1
101928510,19,6,25,26,30,18,26
29099,113,28,103,176,129,156,187
79899,110,79,56,399,95,181,163
7189,310,193,386,617,310,659,464
5896,10,18,15,23,9,44,3
5897,0,1,1,2,1,4,1
119710,34,27,55,44,49,47,52
107984325,3,1,2,1,0,6,0
107984326,0,0,0,0,1,2,0
105376631,0,0,0,0,1,1,0
105376632,0,0,0,0,0,2,0
105376633,0,0,0,0,0,0,0
105376634,0,0,0,0,0,1,0
103312105,0,0,0,0,2,0,0
105376635,0,0,0,0,5,5,1
101928536,0,0,0,0,0,0,0
101928563,3,3,4,3,27,6,0
107984362,0,0,0,1,0,0,0
105376636,2,1,0,2,1,7,0
105376637,2,0,0,2,0,1,0
57689,87,2,112,31,123,38,37
105376640,0,0,0,0,0,4,0
102723644,0,0,0,0,0,0,0
105376639,0,0,0,0,0,3,0
101928591,0,0,0,0,0,3,0
105376641,0,0,0,0,0,0,0
100507205,0,0,0,1,0,1,0
105376642,0,0,0,1,0,0,0
399881,0,0,0,1,0,3,0
8539,710,469,844,1227,756,1035,907
55761,1260,827,995,2022,1270,2657,1493
100313777,0,0,0,0,0,0,0
100507261,0,0,0,2,0,2,0
51144,379,354,419,982,418,1095,663
406918,0,0,0,0,0,2,0
107984328,135,91,93,217,152,281,220
105376644,1,0,0,1,0,4,0
221120,119,38,109,167,98,161,158
729799,34,4,14,42,16,72,40
100507300,10,5,18,32,10,17,15
387763,440,43,410,540,2182,224,1146
390110,2,0,0,0,0,6,0
84680,222,100,158,503,243,525,427
2132,525,380,559,1154,774,982,1218
60529,16,4,3,11,14,42,26
105376645,0,0,0,1,0,1,0
105376646,0,0,0,0,0,3,1
3732,201,135,143,585,226,324,3409
105376647,0,0,0,1,0,2,0
90139,181,118,87,179,188,173,210
9537,381,313,194,693,473,1514,884
105376649,0,1,0,0,0,2,0
221122,1,0,0,0,0,2,0
105376650,1,0,0,0,1,1,0
56981,201,70,114,169,218,145,157
105376652,4,3,1,11,3,23,3
101060179,35,19,26,46,37,37,23
57586,76,177,32,524,1,380,68
101928812,0,1,2,3,0,1,0
399886,0,0,0,2,0,1,2
105376654,0,1,0,1,0,1,0
105376655,0,0,0,0,0,2,0
105376656,0,0,0,2,0,3,0
8534,66,27,66,48,87,46,258
102465691,0,0,0,0,0,1,0
100507384,0,0,0,1,0,3,0
105376658,0,0,0,0,0,0,0
374387,1,0,2,3,0,1,2
55343,133,120,133,594,220,574,309
1408,690,114,483,1041,692,493,716
9479,111,12,44,78,165,66,133
143678,3,1,1,2,7,9,6
9409,107,58,56,220,119,321,153
120071,38,8,2,106,4,159,8
51317,466,87,267,449,467,597,877
105376661,1,0,0,0,0,2,1
101928894,0,0,0,0,0,1,0
105376662,0,0,0,0,0,0,0
101928919,0,1,0,5,2,3,11
90993,196,188,275,1126,468,671,667
8525,359,392,152,663,501,746,595
100616368,1,0,0,1,1,2,1
4192,123,162,255,351,558,446,185
1132,10,7,12,21,25,29,12
55626,430,221,308,742,502,1099,840
100422827,0,0,1,1,1,1,0
100422825,0,0,1,1,1,1,0
283254,41,21,28,82,43,85,55
9776,422,185,369,734,527,873,852
392,643,244,721,1525,1093,1328,1937
79797,38,31,26,149,50,135,113
2147,0,24,0,2725,1,6,1
9793,745,826,800,2073,1028,2030,1325
100847020,0,0,1,0,1,3,1
692108,10,6,10,21,12,22,11
100507401,5,10,3,14,6,25,23
4038,91,180,116,281,150,385,400
79096,139,106,134,233,175,406,362
107984329,31,20,24,40,44,96,74
84364,533,234,311,966,572,1164,764
29763,51,83,32,258,84,196,95
102466726,0,0,0,1,0,0,0
1643,229,140,154,255,211,277,636
53,163,61,126,355,284,286,412
10062,154,71,58,215,98,307,108
8567,708,323,451,1128,961,1683,979
101928943,13,9,12,26,14,25,9
4607,17,6,8,37,28,25,27
6688,302,14,191,206,513,135,363
100616222,1,0,0,0,0,0,0
91252,213,46,276,446,556,388,1264
5702,333,168,338,774,531,665,747
5913,9,3,4,85,4,11,24
10658,1485,770,1137,2496,1872,2691,2402
114971,98,74,122,239,123,177,165
55709,80,36,91,137,77,113,119
4722,141,129,152,333,197,227,178
399888,4,2,1,18,3,8,3
114900,8,7,5,11,11,2,8
23788,241,262,287,660,287,609,404
79841,22,0,11,23,8,35,25
23360,1418,745,978,2005,1566,2804,1870
23279,698,311,594,1013,720,885,740
5795,841,254,949,2053,1151,1001,2641
100423000,3,3,1,9,3,3,20
119765,0,0,0,0,0,3,0
119764,0,0,0,0,0,0,0
390113,0,0,1,0,0,1,0
256148,0,0,0,0,0,4,0
256144,0,0,0,0,0,0,0
79346,0,0,0,0,0,0,0
403253,0,0,0,0,0,0,0
283116,0,0,0,0,0,2,0
646754,0,0,0,0,0,1,0
2346,13,10,9,93,12,19,19
440040,0,0,0,0,0,2,0
283092,0,0,0,2,0,1,0
283093,0,0,0,0,0,2,0
403257,0,0,0,0,0,1,0
101060224,0,0,0,0,0,0,0
107984330,0,0,0,0,1,7,0
441601,1,1,3,2,3,4,2
105369150,0,0,0,0,3,1,0
646813,0,0,0,0,0,0,0
119749,0,0,0,0,0,0,0
81318,0,0,0,0,0,2,0
79097,0,0,0,0,0,2,0
440041,0,0,0,0,0,1,0
81327,0,0,0,0,0,2,0
81328,0,0,0,0,0,0,0
81309,0,0,0,0,0,1,0
219428,0,0,0,0,0,1,0
219429,0,0,0,0,0,1,0
81300,0,0,0,0,0,1,0
219431,0,0,0,0,0,1,0
219432,0,0,0,0,0,1,0
390142,0,0,0,0,0,1,0
219436,0,0,0,0,0,1,0
219437,0,0,0,0,0,1,0
219438,0,0,0,0,0,0,0
26338,0,0,0,1,0,4,1
390144,0,0,0,0,0,1,0
84767,0,0,0,0,0,1,0
390148,0,0,0,1,0,0,0
10798,0,0,0,0,0,3,0
282770,0,0,0,0,0,0,0
219445,0,0,0,0,0,3,0
338674,0,0,0,0,0,0,0
219447,0,0,0,0,0,4,0
120586,0,0,0,0,0,1,0
390151,0,0,0,0,0,0,0
390152,0,0,0,0,0,0,0
81168,0,0,0,0,0,2,0
219453,0,0,0,0,0,0,0
282775,0,0,0,0,0,1,0
219464,0,0,0,0,0,1,0
390154,0,0,0,0,0,1,0
390155,0,0,0,0,0,0,0
219469,0,0,0,0,0,0,0
219473,0,0,0,0,0,2,0
390157,0,0,0,0,0,2,0
219477,0,0,0,1,0,0,0
219417,0,0,0,0,0,2,0
79482,0,0,0,0,0,1,0
219479,0,0,0,0,0,5,0
390162,0,0,0,0,0,1,0
219482,0,0,0,0,0,0,0
219484,0,0,0,0,0,1,0
219487,0,0,0,0,0,3,0
390167,0,0,0,0,0,1,0
390168,0,0,0,0,0,1,0
338675,0,1,0,0,0,0,0
219493,0,0,0,0,0,0,0
390174,0,0,0,0,0,2,0
283189,0,0,0,0,0,0,0
102465135,0,0,0,0,0,0,0
101927120,0,0,0,4,0,7,1
105369310,2,0,0,4,0,1,0
390181,3,0,0,2,0,0,0
219525,2,0,1,3,0,3,0
105369309,3,1,2,9,2,21,4
219527,18,1,31,10,1,15,6
187,113,26,41,180,77,108,44
107984364,0,0,0,0,0,0,0
85456,1396,390,1002,2948,2926,3572,11739
6749,520,530,442,1083,725,1311,1139
5024,1,1,2,6,1,7,1
10394,0,0,0,0,1,2,0
5553,13,1,13,13,21,9,24
105369312,46,1,42,36,113,45,87
29015,406,37,401,487,686,254,757
349667,13,4,13,18,33,34,26
8501,120,162,69,462,151,372,126
26519,54,66,60,140,78,90,93
219537,31,2,10,37,12,17,51
9246,253,39,269,336,373,183,483
710,1994,228,2068,4392,3636,509,4506
406919,2,1,1,0,1,0,3
219539,58,4,37,52,62,27,61
10978,62,35,50,115,82,68,84
25921,629,301,590,1465,958,1579,1162
219541,54,41,48,114,101,112,85
100528016,1167,715,954,3253,1288,5188,2164
51075,243,227,244,598,268,542,356
280636,246,101,228,468,340,440,318
643376,103,17,75,97,76,86,98
1500,1246,742,1016,3515,1356,5722,2307
107984331,0,0,0,0,1,1,0
219956,0,1,0,1,0,7,0
219952,0,0,0,1,0,0,0
219954,1,1,0,0,0,1,0
219957,0,0,0,1,0,0,0
219958,0,0,0,0,0,1,0
219959,0,0,0,0,0,1,0
219960,0,0,0,0,0,2,0
81341,0,2,0,0,2,3,0
219965,0,0,0,0,0,1,0
441608,0,0,0,0,0,1,0
390190,0,0,0,0,0,1,0
390191,0,0,0,0,0,0,0
105369313,24,0,6,16,14,13,5
219968,2,0,0,3,1,2,0
9404,383,64,198,329,290,170,188
80829,695,350,674,1197,828,974,869
386607,211,103,163,330,249,355,275
1270,11,4,19,19,20,18,28
10249,21,0,1,206,0,8,2
219970,0,1,1,4,1,7,9
92292,10,17,7,320,1,23,12
283194,32,5,13,9,7,18,9
100287520,9,1,2,3,1,2,0
105369315,211,5,15,93,12,27,3
374393,51,86,17,153,21,95,41
101927204,29,17,15,48,16,51,27
63901,438,247,391,627,398,527,408
23220,290,280,172,721,88,1095,149
219972,1299,56,523,546,653,281,278
390195,0,0,0,0,0,1,0
219981,0,0,0,0,0,0,0
219982,0,0,0,0,0,0,0
219983,0,0,0,0,0,1,0
390197,0,0,0,0,0,2,0
219986,0,0,0,0,0,0,0
390199,0,0,0,0,0,0,0
102723575,4,5,1,8,1,13,2
100188993,5,0,5,4,5,0,2
100189283,0,1,0,1,0,1,0
100189115,0,2,0,1,0,2,0
100189240,1,0,0,4,0,1,0
100189238,8,0,9,4,4,0,7
100189415,2,0,0,0,0,1,1
105369317,3,2,1,7,3,6,7
100049613,1,0,1,0,0,1,0
100009605,31,0,5,5,2,0,14
5007,588,454,480,1338,702,1355,787
100422880,2,1,2,5,1,6,1
101927226,4,0,1,8,4,4,2
219988,312,191,287,572,474,946,653
105369318,0,0,0,5,0,3,1
390201,0,0,0,0,0,2,0
81343,0,1,2,3,2,11,2
6809,265,361,260,689,438,1537,674
54948,137,101,113,251,124,256,165
2694,1,1,0,10,0,12,3
6947,47,12,50,383,2,189,40
255649,0,3,0,2,0,4,3
107987155,0,0,0,0,0,2,0
219990,0,0,0,0,0,2,0
932,0,0,0,0,0,3,1
2206,39,8,10,12,7,5,0
105369319,31,3,28,23,12,13,12
64231,684,74,1108,471,1247,255,400
643680,259,26,452,180,440,91,173
102465250,1,1,6,2,3,4,0
51338,277,32,500,160,856,116,159
245802,0,0,0,2,1,1,2
58475,723,82,1952,642,2435,427,474
84689,44,11,96,83,120,140,33
64232,1,2,0,0,0,1,0
931,1647,0,249,472,221,7,6
54860,0,0,0,3,0,3,0
105369320,0,0,0,0,0,0,0
503497,0,0,0,0,0,1,0
105369321,0,1,0,18,0,4,0
283197,0,0,0,2,0,0,0
83661,1,2,4,409,0,39,17
728588,0,0,0,0,0,6,0
219995,0,2,0,5,0,4,0
341116,1,1,0,0,0,8,0
105369322,0,0,1,2,0,1,0
79080,85,90,54,206,178,290,158
11251,6,2,5,24,6,4,5
22917,3,0,2,5,4,11,6
27339,363,358,290,925,547,956,734
107984333,4,0,0,0,1,7,0
105369323,3,0,1,1,1,1,3
79073,415,121,329,609,465,481,564
54972,82,65,105,296,196,248,1289
51296,153,24,134,172,268,79,272
923,131,17,96,162,187,29,81
105369326,26,9,9,18,31,8,9
105369325,51,4,27,52,78,46,25
921,145,5,66,142,173,119,82
55048,149,83,100,319,201,367,295
643834,1,0,1,2,5,2,2
643847,1,0,1,2,7,2,2
5222,1,0,1,3,5,2,2
220001,54,7,9,94,47,24,35
1642,1356,838,1214,2552,1796,2393,2305
26007,168,189,117,813,219,512,311
220002,167,99,112,262,178,226,201
51524,153,77,124,224,127,279,172
51259,49,28,44,91,25,71,24
79869,553,280,362,1050,600,876,765
54949,172,74,133,249,163,222,181
220004,32,13,14,45,64,126,100
105369329,2,6,0,0,5,8,5
100616470,0,0,0,0,0,0,0
390205,4,2,1,11,6,6,6
9066,101,126,69,859,338,1138,1333
105369331,4,3,2,5,1,11,14
101927495,1,1,1,8,2,5,5
113157,4,8,43,23,66,34,471
747,42,108,34,128,55,293,193
745,536,510,296,1020,811,1720,3131
26070,21,25,4,39,12,51,73
746,100,46,128,195,136,182,168
693196,28,17,35,45,45,42,57
2237,73,140,35,235,97,220,120
3992,201,239,217,413,326,212,237
100302263,0,2,0,1,1,0,1
9415,143,127,128,313,208,102,159
3995,251,25,115,214,255,243,706
102465446,3,0,1,5,1,1,12
5866,177,19,102,175,280,144,133
7439,3125,1970,4481,5751,9814,5256,8527
107984334,33,19,29,60,74,39,72
2495,3778,2562,4951,6922,11909,6986,10518
399900,15,6,7,21,34,28,31
100507521,0,0,1,0,0,3,1
3619,149,227,59,334,109,602,245
10648,0,0,0,0,0,0,0
4246,2,3,0,6,0,0,1
10647,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0
404552,0,0,0,0,0,1,0
80150,54,33,29,373,24,80,90
107984335,1,0,1,2,0,3,1
102723765,2,0,9,4,3,6,26
7356,0,0,0,2,0,1,9
79026,56324,6750,53332,68585,87957,34230,106390
1937,4939,7238,4759,8202,7666,10642,7221
102465447,0,2,3,2,3,2,2
64852,158,84,54,267,126,325,186
9219,564,391,419,1183,843,1161,930
256364,469,150,282,619,708,808,1085
6094,32,6,11,21,27,12,36
26229,111,54,93,225,189,303,293
23193,1638,802,1331,3542,2314,2745,3229
80789,102,76,66,310,135,251,160
79081,70,62,57,165,67,207,91
102288414,42,43,35,104,47,134,58
751071,157,68,187,375,229,389,165
692158,131,41,164,308,208,340,143
790955,35,36,32,129,50,152,55
51035,359,192,190,402,382,543,490
221091,68,7,52,42,93,25,38
100534595,495,342,362,777,668,1181,736
26580,108,45,75,195,131,263,199
2785,12,6,9,37,10,34,19
221092,639,466,506,952,838,1443,802
283237,85,59,61,119,56,210,72
79842,51,24,30,82,27,109,33
5436,97,41,161,209,149,182,196
10629,46,39,37,141,67,192,123
374395,100,49,76,233,121,221,160
102465448,5,3,2,10,7,8,6
79064,72,49,60,168,86,155,116
10482,651,200,406,976,1215,863,1296
102465257,1,0,0,4,2,2,6
6811,261,64,229,523,499,368,508
105369332,21,24,17,61,60,44,43
54663,7501,2660,11452,15728,7500,2139,2572
23642,223,364,235,553,328,440,307
9304,136,46,83,150,82,80,50
9298,6,12,12,33,25,9,20
9299,6,8,6,23,12,13,5
9297,13,22,8,32,21,32,23
9300,7,9,6,36,11,6,11
9301,13,15,8,23,6,12,10
9302,6,20,14,35,31,18,13
9303,9,13,13,15,12,13,13
6520,443,420,393,992,1011,933,991
1128,3,4,0,26,0,8,1
105369333,1,3,0,5,0,10,1
9356,0,2,0,1,0,2,0
9376,0,2,0,1,0,1,0
283238,0,1,0,6,0,1,0
387601,5,1,1,528,0,7,1
105369334,0,0,0,16,0,3,0
387775,1,0,0,136,0,4,0
114571,1,0,0,83,1,14,0
117245,90,6,71,80,73,15,101
85329,43,1,2,6,6,18,15
5920,177,13,198,309,209,269,220
54979,1,2,2,9,2,54,7
11145,284,35,170,452,185,730,416
105369335,6,0,2,5,2,21,13
107984336,10,1,21,15,8,26,23
25923,1345,435,2313,2261,2336,1716,2420
10313,782,252,543,1183,777,1265,914
65998,170,110,140,312,309,231,200
144097,77,52,60,181,154,218,187
2011,371,234,220,880,526,1282,618
283248,3,33,3,35,12,34,13
79829,160,130,114,293,142,419,289
1351,207,333,219,674,327,535,418
55611,211,186,154,428,296,644,457
28992,51,131,20,251,51,423,70
101927673,12,44,2,19,14,99,8
23769,34,77,5,176,61,518,45
105369339,6,1,0,3,0,5,0
10963,305,334,253,866,594,1122,596
83706,398,26,218,295,672,214,427
83707,83,30,52,194,95,240,177
84304,118,78,81,272,170,359,225
3338,114,45,65,155,164,188,143
7423,386,89,363,403,542,329,645
2286,163,62,56,213,186,242,176
114841035,164,63,56,215,189,248,178
26472,127,217,152,532,281,681,465
105369340,5,10,6,33,13,50,42
5331,307,561,152,664,479,1817,664
572,94,33,75,145,128,131,187
56834,83,39,62,207,126,169,205
50801,0,0,0,1,1,1,0
106780802,2,1,1,2,4,2,0
25858,2,1,1,1,3,1,0
2101,204,285,126,471,277,760,304
51504,253,150,234,479,368,451,461
25824,419,171,447,695,685,1415,1015
102723878,22,2,12,13,17,8,9
283234,613,22,103,326,586,398,383
102466815,0,0,0,0,1,0,0
8986,196,147,136,359,309,582,261
100302280,0,1,0,0,0,0,0
107984366,1,0,2,0,1,1,0
105369341,0,0,0,0,0,0,0
100996455,0,0,0,2,2,2,0
55867,1,2,2,2,1,6,0
116085,0,1,0,0,0,1,0
9379,49,40,14,36,28,82,33
107984337,3,2,1,3,5,10,3
10235,394,16,93,311,193,64,89
5837,60,9,26,622,50,19,59
7536,2039,901,1414,2938,2926,2626,2797
5871,237,30,88,206,127,280,228
4221,89,68,69,240,157,273,232
55561,62,80,39,268,91,725,202
10938,609,100,423,804,1330,709,2626
113218486,12,3,8,11,20,12,23
105369343,11,144,6,471,2,593,75
406967,1,9,0,20,0,30,3
406970,1,3,1,11,0,16,2
23130,384,167,152,951,583,1485,1030
102466192,3,0,0,2,3,4,2
102466727,4,0,1,4,3,3,4
5526,104,29,78,271,263,458,392
170589,5,5,0,6,2,7,11
283129,5,2,3,4,1,6,0
116071,19,20,9,65,11,84,6
100528018,97,35,65,125,126,165,142
402,83,37,83,159,117,158,200
102466756,0,0,0,0,0,0,0
29907,54,16,21,54,63,91,49
29901,18,20,12,50,21,52,23
10004,34,26,46,37,31,27,83
113130,10,64,9,116,10,173,30
7542,94,52,66,197,111,260,155
100130348,7,3,4,10,6,16,10
738,413,367,263,710,600,920,612
7108,71,34,20,159,39,154,63
741,18,16,17,63,36,59,42
2197,1139,636,1020,1801,1671,1460,1230
740,155,113,137,387,201,347,239
84447,634,114,189,871,766,908,614
102465449,2,1,1,4,3,9,2
387778,1,2,0,0,0,5,0
728975,14,20,11,42,12,144,8
823,466,490,422,1426,757,3047,1503
440044,4,3,3,7,6,33,19
23649,135,91,74,245,131,417,161
105369344,20,14,9,46,9,138,31
10435,223,32,116,256,356,410,274
5977,213,97,127,292,238,430,288
220359,5,4,0,8,6,3,1
283130,120,41,54,170,119,87,79
83786,293,130,197,571,637,838,814
107984338,1423,654,506,2308,3303,2844,6227
283131,67813,18354,74076,187171,161732,151054,409099
693197,239,42,229,797,744,761,2709
101927789,19,1,15,18,64,32,107
105369346,2,3,6,14,8,13,8
378938,151346,43212,101059,162543,198425,228054,252080
109136579,147822,41966,98529,159214,194050,223367,247820
109136578,57,3,22,23,58,10,56
57410,402,183,329,852,754,732,1052
4054,711,242,659,853,1565,836,4053
254100,7,7,4,21,8,42,4
10534,35,35,41,114,76,142,122
23625,100,34,81,224,225,231,198
254102,1166,305,605,1780,1388,2593,2479
10089,11,3,3,7,9,28,10
4296,325,112,133,764,460,918,608
399909,500,335,305,1119,753,1947,1241
100616292,3,0,0,3,1,3,2
6494,448,26,198,403,603,276,539
100616284,14,0,3,9,8,3,7
5970,483,126,322,796,720,855,1099
105369347,16,5,9,41,16,47,24
10524,276,128,167,391,309,383,396
84153,184,84,117,343,280,363,271
91056,259,129,172,536,385,544,624
5017,23,128,2,379,7,301,51
101927828,2,2,0,12,1,5,3
254122,249,154,268,861,445,864,557
1072,1471,776,1443,4441,2534,5083,3428
80198,226,96,119,439,281,529,408
30008,331,90,494,472,840,313,1715
1521,60,7,32,35,88,13,21
9158,121,105,137,324,248,407,338
11007,122,38,55,98,247,131,156
8061,275,12,198,379,1077,132,590
83638,104,35,89,143,220,177,185
10589,189,56,135,314,365,321,471
105369349,0,0,2,3,7,0,1
105369350,0,0,1,0,0,0,1
254187,1,1,0,1,0,3,2
9092,377,215,187,545,620,927,760
84285,128,59,105,234,155,260,155
8815,123,73,125,291,180,302,247
1474,7,0,0,45,4,2,11
117144,1,0,3,5,9,10,15
89792,3,1,2,0,0,1,6
10992,1137,650,852,1900,1601,2409,2287
109616986,1,0,2,4,3,2,4
55690,798,137,657,1138,1073,1068,2034
105369354,76,10,39,74,57,70,105
64837,87,78,68,236,162,195,322
105369352,58,40,32,96,65,74,130
105369351,1,0,0,6,3,2,1
81876,354,192,252,732,466,845,674
107984340,60,37,55,130,77,107,118
254263,11,1,6,19,9,22,5
10897,107,99,147,500,224,383,332
256472,7,23,10,6,18,1,112
57124,245,11,217,387,1143,295,359
9610,106,73,114,153,519,213,513
25855,165,97,110,263,241,506,279
11041,83,57,64,123,102,97,106
102724064,9,21,3,50,7,104,19
100189285,19,2,1,8,2,5,20
3177,49,154,23,458,32,839,101
266743,10,4,8,21,36,10,7
65003,89,138,96,255,99,214,102
246330,89,24,37,92,65,91,133
101928069,20,9,6,27,14,37,31
10072,98,174,112,461,188,775,315
582,171,91,123,294,203,336,446
254359,143,75,97,217,142,438,267
89,2,0,0,182,1,7,1
8722,328,90,337,545,398,99,970
55231,1,2,1,6,3,2,4
9973,173,64,88,312,227,338,275
