ENTREZID,SYMBOL
102633939,Gm15518
102633940,Gm31640
102633941,Gm31641
102633942,Gm14487
102633943,Gm31642
102633944,Gm31643
102633946,Gm31645
102633947,Gm31646
102633948,Gm31647
102633949,Gm31648
102633950,Gm26579
102633951,Gm31649
102633952,Gm31650
102633953,Gm31651
102633955,Gm31652
102633956,Gm31653
102633958,Gm31655
102633959,Gm31656
102633960,Gm31657
102633961,Gm31658
102633962,Gm31659
102633963,Gm31660
102633964,Gm31661
102633965,Gm31662
102633966,Gm31663
102633967,Gm31664
102633968,Gm31665
102633970,Gm31667
102633971,Gm31668
102633972,Gm31669
102633973,Gm6540
102633974,Gm28905
102633975,Gm12911
102633977,Gm31671
102633978,Gm31672
102633980,Gm31673
102633981,Gm31674
102633983,Gm31676
102633984,Gm31677
102633985,Gm31678
102633986,Gm31679
102633987,Gm31680
102633989,Gm31682
102633990,Gm28907
102633992,Gm29058
102633993,Gm31683
102633994,Gm31684
102633996,Gm31686
102633997,Gm31687
102633998,Gm31688
102634000,Gm31690
102634001,Gm31691
102634002,Gm31692
102634003,Gm31693
102634004,Gm31694
102634006,Gm31696
102634008,Gm31698
102634009,Gm31699
102634011,Gm26868
102634012,Gm31700
102634013,Gm31701
102634015,Gm31703
102634016,Gm31704
102634017,Gm13817
102634020,Gm31706
102634021,Gm13001
102634022,Gm31707
102634024,Gm31709
102634027,Gm31711
102634028,Gm31712
102634029,Gm31713
102634030,Gm31714
102634031,Gm31715
102634034,Gm31718
102634035,Gm31719
102634036,Gm13847
102634037,Gm31720
102634038,Gm31721
102634039,Gm20687
102634040,Gm31722
102634041,Gm31723
102634042,Gm7568
102634043,Gm31724
102634044,Gm31725
102634045,Gm31726
102634046,Gm21182
102634047,Gm31727
102634049,Gm31728
102634050,Gm31729
102634052,Gm31731
102634054,Gm31733
102634055,Gm31734
102634056,Gm31735
102634058,Gm20208
102634060,Gm19708
102634061,Gm31739
102634063,Gm14950
102634064,Gm31740
102634067,Gm31742
102634068,Gm12907
102634070,Gm28421
102634071,Gm31744
102634072,Gm38457
102634073,Gm31745
102634074,Gm31746
102634075,Gm31747
102634076,Gm20642
102634077,Gm31748
102634078,LOC102634078
102634079,Slc36a3os
102634080,Gm31749
102634081,Gm31750
102634082,Gm6025
102634083,Gm31751
102634084,Gm31752
102634085,Gm37168
102634086,Gm31753
102634087,Gm31754
102634088,Gm31755
102634089,Gm31756
102634090,Gm38458
102634092,Gm31758
102634093,Gm31759
102634095,Gm31761
102634096,Gm11476
102634097,Gm10540
102634098,Gm13555
102634099,Gm31762
102634100,Gm38459
102634101,Gm31763
102634102,Gm31764
102634103,Gm31765
102634107,Gm31769
102634109,Gm31771
102634110,Gm31772
102634111,Gm31773
102634112,Gm20706
102634113,Gm31774
102634114,Gm31775
102634115,Gm31776
102634116,Gm31777
102634119,Gm31780
102634120,Gm31781
102634123,Gm31784
102634124,Gm31785
102634125,Gm31786
102634128,4930598N05Rik
102634132,B230208B08Rik
102634133,Gm31790
102634134,Gm31791
102634136,Gm31792
102634137,Gm31793
102634138,Gm31794
102634140,Gm31796
102634141,Gm31797
102634142,Gm16198
102634148,Gm31803
102634149,Gm31804
102634150,Gm31805
102634151,Gm31806
102634153,Gm31808
102634154,LOC102634154
102634155,Gm17025
102634157,Gm31810
102634159,Gm28644
102634160,Gm31812
102634161,Gm31813
102634162,Gm31814
102634163,Gm31815
102634165,Gm31816
102634166,Gm31817
102634167,Gm31818
102634168,Gm38460
102634169,Gm11917
102634170,Gm31819
102634171,Gm31820
102634172,Gm31821
102634174,Gm16104
102634175,Gm31822
102634178,Gm31825
102634181,Gm21890
102634182,Gm31827
102634183,Gm31828
102634184,Gm31829
102634185,Gm31830
102634186,Gm28908
102634187,Gm31831
102634188,Gm29639
102634189,Gm31832
102634191,Gm31834
102634193,Gm31835
102634194,Gm29461
102634195,Gm31836
102634197,Gm31838
102634198,Gm31839
102634199,Gm31840
102634200,Gm31841
102634201,Gm31842
102634202,Gm31843
102634203,Gm31844
102634204,Gm31845
102634205,Gm13264
102634207,Gm31847
102634208,Gm31848
102634209,Gm31849
102634210,Gm31850
102634211,Gm13990
102634212,Gm31851
102634213,Gm31852
102634215,Gm31854
102634216,Gm31855
102634217,Gm4470
102634218,Gm25404
102634220,Gm31857
102634221,Gm31858
102634222,Gm17467
102634224,Gm28829
102634227,Gm31860
102634229,Gm31862
102634230,Gm31863
102634232,Gm31865
102634233,Gm38461
102634234,Gm31866
102634235,Gm31867
102634236,Gm31868
102634237,Gm31869
102634238,Gm31870
102634239,Gm31871
102634240,Gm31872
102634242,Gm31874
102634243,Gm31875
102634244,Platr16
102634246,Gm31877
102634247,Gm31878
102634248,Gm28581
102634249,Gm31879
102634250,Gm31880
102634251,Gm31881
102634252,Gm31882
102634254,Gm31884
102634255,Gm21729
102634258,Gm31887
102634259,Gm6200
102634260,Gm28423
102634261,Gm31888
102634262,Gm31889
102634263,Gm31890
102634264,Gm31891
102634265,Gm31892
102634266,Gm31893
102634267,Gm31894
102634268,Kbtbd8os
102634269,Gm31895
102634271,Gm31896
102634273,Gm31897
102634274,Gm31898
102634275,Gm29539
102634276,Gm31899
102634277,Gm31900
102634278,Gm31901
102634279,Gm31902
102634280,Gm48908
102634281,Gm31903
102634282,Gm31904
102634283,Gm31905
102634284,Gm38462
102634285,Gm31906
102634286,Gm31907
102634287,Gm31908
102634288,Gm31909
102634291,Gm31912
102634292,Gm31913
102634293,Gm31914
102634295,Gm16189
102634296,Gm4779
102634299,Gm31918
102634300,Prox2os
102634302,Lhx5as1
102634303,Gm31920
102634304,Gm16506
102634305,Gm31921
102634307,Gm12235
102634308,Gm31923
102634309,Gm11419
102634310,Gm28783
102634311,Gm31924
102634312,Gm19811
102634315,Gm31925
102634316,Gm31926
102634318,Gm31928
102634321,Gm31930
102634322,Gm31931
102634323,Gm14320
102634324,Gm13602
102634325,Gm31933
102634328,Gm31936
102634329,Gm31937
102634330,Gm31938
102634331,Gm31939
102634332,Gm31940
102634333,1110002E22Rik
102634335,Gm31942
102634336,Gm12650
102634339,Gm31945
102634340,Usp46os1
102634341,Gm31946
102634342,Gm31947
102634346,Gm31951
102634348,Gm5316
102634349,Gm38463
102634351,Gm31953
102634353,Gm31954
102634354,Gm31955
102634355,Gm31956
102634356,Gm31957
102634357,Gm31958
102634359,Gm29340
102634360,Gm31960
102634362,Gm31962
102634363,Gm31963
102634365,Gm31965
102634366,Gm31966
102634367,Gm29043
102634368,Gm31967
102634370,Gm29373
102634371,Gm21749
102634373,Gm31970
102634376,Gm23952
102634377,Gm31973
102634378,Gm31974
102634381,Gm31977
102634382,Gm31978
102634383,Gm31979
102634384,Gm31980
102634385,Gm31981
102634387,Gm31982
102634388,Gm7421
102634389,Gm17546
102634391,Gm31983
102634392,Gm31984
102634393,Gm31985
102634394,Gm31986
102634395,Gm31987
102634396,Gm31988
102634397,Gm31989
102634398,Gm31990
102634400,Gm31992
102634401,Gm14424
102634402,Gm31993
102634405,Gm13133
102634407,Gm24576
102634408,Gm31996
102634410,Gm31998
102634411,Gm31999
102634413,Gm29218
102634415,Gm29503
102634417,Gm32002
102634418,Gm32003
102634419,Gm32004
102634420,Gm32005
102634421,Gm32006
102634422,Gm32007
102634423,Gm32008
102634424,Gm32009
102634425,Gm32010
102634426,Gm32011
102634427,Gm32012
102634428,Gm32013
102634429,Gm6569
102634431,Gm32014
102634432,Gm32015
102634433,Gm32016
102634434,Gm32017
102634435,Gm32018
102634437,Ywhaq-ps3
102634438,Gm32020
102634439,Gm38464
102634441,Gm32022
102634442,Gm32023
102634445,Gm32026
102634446,Gm32027
102634447,Gm32028
102634448,Gm32029
102634450,Gm32031
102634451,Ndufab1-ps
102634453,Gm32033
102634455,Gm32035
102634456,Gm32036
102634458,Gm28422
102634460,Gm32038
102634461,Gm32039
102634462,Gm38465
102634463,Gm32040
102634464,Gm32041
102634465,Gm32042
102634468,Gm32045
102634469,Gm32046
102634471,Gm32048
102634472,Gm32049
102634473,Gm29669
102634474,Gm32050
102634475,Gm32051
102634476,Gm32052
102634480,Gm32055
102634481,9330159H11Rik
102634482,Gm32056
102634483,Gm14036
102634484,Gm32057
102634485,Gm32058
102634486,Gm38466
102634487,Gm32059
102634488,Gm28583
102634490,Gm32061
102634491,Gm32062
102634492,Gm28314
102634493,Gm28827
102634494,Gm32063
102634495,Gm20281
102634496,Gm32064
102634499,Zfp1000
102634500,Gm32067
102634501,Gm32068
102634502,2900060L22Rik
102634503,Gm32069
102634504,Gm32070
102634505,Gm32071
102634506,Gm32072
102634507,Gm32073
102634509,Gm32074
102634510,Gm32075
102634511,Gm32076
102634512,Gm13791
102634513,Gm13982
102634514,Gm32077
102634516,Gm32079
102634519,Gm32080
102634520,Gm32081
102634521,Gm32082
102634522,Gm32083
102634523,Gm32084
102634524,Gm32085
102634525,Gm38467
102634529,LOC102634529
102634530,Gm32089
102634531,Gm32090
102634532,Gm3642
102634533,Gm14966
102634534,Gm32091
102634535,Gm32092
102634536,Gm32093
102634541,Gm28784
102634543,Gm29128
102634544,Gm32098
102634545,Gm32099
102634546,Gm32100
102634547,Gm32101
102634548,Gm32102
102634550,Gm27166
102634551,Gm32104
102634553,Gm32105
102634555,Gm32107
102634556,Gm32108
102634557,Gm16219
102634559,Gm29443
102634560,Gm32110
102634561,Gm14377
102634562,Gm32111
102634563,Gm32112
102634564,Gm32113
102634565,Gm29048
102634566,Gm32114
102634568,Gm32116
102634569,Gm32117
102634570,Gm28790
102634572,Gm32119
102634574,Gm32121
102634575,Gm32122
102634576,Gm32123
102634578,Gm32124
102634579,Gm32125
102634580,Gm26519
102634582,Gm32126
102634584,2900024J01Rik
102634586,Gm32128
102634588,Gm32130
102634589,Gm32131
102634592,Gm32133
102634594,Gm32135
102634596,Gm32137
102634598,Gm32139
102634599,Gm32140
102634600,Gm32141
102634601,Gm32142
102634602,Gm32143
102634603,Gm32144
102634605,Gm32146
102634607,Gm32148
102634608,Gm16559
102634610,Gm32150
102634611,Gm32151
102634616,Gm32156
102634617,Gm29486
102634619,Gm32158
102634620,Gm32159
102634623,Gm32162
102634625,Gm32164
102634628,Gm11418
102634629,Gm32167
102634630,Gm32168
102634633,Gm32171
102634634,Gm20491
102634635,Gm32172
102634636,Gm32173
102634637,Gm32174
102634638,Gm32175
102634639,Gm32176
102634640,Gm28806
102634641,Gm32177
102634642,Gm32178
102634644,Gm32180
102634645,Gm32181
102634646,Gm12915
102634647,Gm29370
102634649,Gm32183
102634650,Gm32184
102634651,Gm32185
102634652,Gm32186
102634653,Gm32187
102634656,Gm32190
102634657,Gm32191
102634658,Gm27198
102634659,Gm32192
102634661,Gm28178
102634662,Gm32194
102634664,Gm32196
102634665,Gm32197
102634667,Gm32199
102634668,Gm32200
102634669,Gm32201
102634670,Gm32202
102634671,Gm32203
102634672,Gm32204
102634676,Gm32208
102634677,Gm32209
102634678,Haglr
102634679,Gm32210
102634680,Gm14210
102634681,Gm32211
102634683,Gm13012
102634684,Gm32213
102634685,Gm17197
102634686,Gm32214
102634688,Gm32216
102634690,Gm28098
102634692,Gm32219
102634693,Gm32220
102634694,Gm21868
102634695,Gm29624
102634696,Gm28302
102634697,Gm15984
102634698,Gm32221
102634700,Gm32222
102634701,Gm32223
102634702,Gm32224
102634705,Gm32226
102634706,Gm32227
102634708,Gm11695
102634709,Gm5805
102634710,Gm32229
102634711,Gm32230
102634712,Gm32231
102634713,Gm32232
102634715,Gm32234
102634716,4930520E11Rik
102634717,Gm32235
102634718,Gm32236
102634719,Gm32237
102634721,Gm32239
102634722,Gm32240
102634723,Gm32241
102634724,Gm32242
102634725,Gm32243
102634726,Gm29012
102634727,Gm29485
102634729,Gm26970
102634730,Gm19448
102634732,Gm32245
102634733,Gm1401
102634734,Gm32246
102634735,Gm32247
102634737,Gm32249
102634738,Gm28154
102634739,Gm32250
102634740,Gm32251
102634741,Gm15341
102634742,Gm26631
102634743,Gm32252
102634745,Gm19815
102634746,Gm13201
102634748,Gm32255
102634749,Gm32256
102634750,Gm32257
102634751,Gm32258
102634752,Gm32259
102634753,Gm12440
102634755,Gm32261
102634756,Gm32262
102634757,Gm32263
102634758,Gm32264
102634759,Gm32265
102634761,Gm32266
102634762,Gm32267
102634764,Gm32268
102634765,Gm32269
102634767,Gm32271
102634768,Gm32272
102634769,Gm32273
102634772,Gm32275
102634773,Gm32276
102634774,Gm32277
102634775,Gm32278
102634776,Gm32279
102634777,Gm13266
102634778,Gm32280
102634779,Gm32281
102634780,Gm32282
102634781,Gm32283
102634782,Gm32284
102634783,Gm11228
102634785,Gm32286
102634786,Gm32287
102634787,Gm32288
102634788,Gm32289
102634790,Gm32291
102634792,Gm32293
102634793,Gm32294
102634794,Gm32295
102634795,Gm32296
102634798,Gm32298
102634800,Gm32300
102634801,Gm28837
102634803,Gm32302
102634805,Gm20302
102634806,Gm32304
102634807,Gm32305
102634809,Gm32307
102634810,Gm32308
102634811,Gm32309
102634812,Gm11694
102634813,Gm32310
102634815,Gm32311
102634817,Gm32312
102634818,Gm32313
102634820,Gm32315
102634821,Gm32316
102634822,Gm11131
102634823,Gm32317
102634825,Gm32319
102634826,Gm32320
102634827,Gm38468
102634829,Gm28780
102634830,Gm32322
102634835,B230220B15Rik
102634836,Gm32327
102634837,Gm13853
102634838,Gm32328
102634839,Gm26666
102634841,Gm38469
102634842,Gm32330
102634843,Gm32331
102634844,Gm16582
102634846,Gm32333
102634847,Gm32334
102634848,Gm32335
102634849,Gm32336
102634850,Gm32337
102634851,Gm32338
102634852,Gm11232
102634853,Gm13652
102634855,Gm32339
102634856,Gm32340
102634857,Gm32341
102634858,Gm32342
102634859,Gm32343
102634860,Gm32344
102634862,Gm32345
102634864,Gm32347
102634865,Gm32348
102634866,Gm28765
102634868,Gm32350
102634869,Gm32351
102634871,Gm32352
102634872,Gm7945
102634873,D830015G05Rik
102634874,Gm32353
102634876,Gm27228
102634877,Gm32355
102634878,Gm32356
102634879,Gm15715
102634880,Gm32357
102634881,Gm32358
102634882,Gm32359
102634883,Gm32360
102634885,Gm32362
102634886,Gm32363
102634887,Gm13112
102634888,Gm32364
102634889,Gm32365
102634892,Gm32367
102634893,Gm32368
102634895,Gm32370
102634896,Gm32371
102634898,Gm32373
102634899,Gm32374
102634900,Gm16685
102634902,Gm32376
102634903,Gm32377
102634904,Gm9909
102634905,Gm32378
102634906,Gm32379
102634907,Gm32380
102634908,Gm32381
102634909,Gm32382
102634910,Gm32383
102634911,Gm32384
102634912,Gm32385
102634913,Gm16070
102634915,Gm12268
102634918,Gm38471
102634919,Gm32389
102634921,Gm32390
102634922,Gm32391
102634923,Gm32392
102634924,Gm19399
102634926,Gm12426
102634928,Gm32395
102634931,Gm32398
102634933,Gm26871
102634934,Gm32399
102634937,Gm29166
102634938,Gm28350
102634939,Gm28789
102634940,Gm32401
102634941,Tuba5-ps
102634943,Gm32403
102634944,Gm32404
102634945,Gm32405
102634946,Gm32406
102634949,Gm13269
102634950,Gm32409
102634952,Gm32411
102634953,Gm32412
102634954,Gm32413
102634955,Gm32414
102634958,Gm32416
102634959,Gm15926
102634962,Gm27252
102634963,Gm32419
102634964,Gm24474
102634965,Gm29027
102634966,Gm32420
102634967,Gm16341
102634968,Gm3521
102634970,Gm32422
102634971,Gm32423
102634973,Gm32425
102634974,Gm32426
102634976,Gm32427
102634978,Gm32428
102634979,Gm27150
102634980,Gm32429
102634981,Gm32430
102634982,Gm32431
102634983,Gm32432
102634985,Gm32434
102634986,Gm32435
102634987,Gm32436
102634988,Gm32437
102634989,Gm32438
102634990,Gm32439
102634991,Gm32440
102634992,Gm32441
102634993,Gm32442
102634994,Gm32443
102634995,Gm32444
102634998,Gm32447
102634999,Gm8644
102635000,Gm28194
102635001,Gm29181
102635002,Gm28301
102635003,Gm32448
102635004,Gm32449
102635006,Gm32450
102635008,Gm25432
102635010,Gm32453
102635011,Gm32454
102635012,Gm32455
102635013,Gm15825
102635014,Gm32456
102635016,Gm28419
102635017,Gm32458
102635018,Gm32459
102635019,Gm32460
102635020,Gm32461
102635021,Gm32462
102635023,Gm32463
102635024,Gm32464
102635025,Gm32465
102635027,Gm32467
102635028,Gm32468
102635029,Gm32469
102635032,Gm32471
102635033,Gm32472
102635034,Gm32473
102635036,Gm38472
102635037,Gm32474
102635039,Gm32476
102635040,Gm15637
102635041,Gm32477
102635042,Gm32478
102635043,Gm32479
102635044,Gm32480
102635045,Gm32481
102635046,Gm32482
102635047,Gm32483
102635048,Gm11425
102635050,Gm32485
102635051,Gm32486
102635052,Gm15279
102635054,Gm32487
102635056,Gm32488
102635057,Gm32489
102635058,Gm32490
102635059,Gm32491
102635060,Gm32492
102635063,Gm28944
102635064,Gm32495
102635065,Gm32496
102635066,Gm32497
102635067,Gm7954
102635068,Gm50496
102635069,Gm32498
102635070,Gm32499
102635071,Gm26944
102635072,Gm32500
102635073,Gm32501
102635074,Gm32502
102635077,Gm32503
102635078,Gm32504
102635079,Gm32505
102635080,Gm32506
102635081,Gm32507
102635083,Gm26685
102635084,Gm32508
102635085,Gm32509
102635086,Gm32510
102635087,Gm32511
102635088,Gm32512
102635090,Gm32513
102635091,Gm32514
102635092,Gm32515
102635093,Gm32516
102635094,Gm32517
102635095,Gm32518
102635099,Gm21916
102635101,Gm32522
102635102,Gm32523
102635104,Gm32525
102635105,Gm32526
102635107,Gm32527
102635108,Gm32528
102635109,Gm32529
102635110,Gm32530
102635111,Gm32531
102635112,Gm32532
102635113,Gm32533
102635114,Gm32534
102635115,Gm32535
102635116,Gm32536
102635117,Gm32537
102635119,Gm32539
102635120,Gm32540
102635122,3110005L24Rik
102635123,Gm32542
102635124,Gm32543
102635125,Gm32544
102635126,Gm32545
102635128,Gm32546
102635129,Gm32547
102635130,Gm32548
102635131,Gm32549
102635133,Gm10777
102635134,Gm32551
102635135,Gm32552
102635136,Gm26671
102635137,Gm32553
102635138,Gm38474
102635139,Gm21755
102635140,Gm28943
102635141,Gm32554
102635142,Gm32555
102635143,Gm28626
102635144,Gm32556
102635146,Gm32558
102635147,Gm32559
102635148,Gm32560
102635149,Gm32561
102635150,Gm38475
102635151,Gm32562
102635152,Gm32563
102635153,Gm15533
102635154,Gm20234
102635155,Gm32564
102635156,Gm32565
102635157,Gm32566
102635158,Gm32567
102635159,Gm32568
102635160,Gm32569
102635163,Gm32571
102635164,Gm13311
102635165,Gm13491
102635166,Gm32572
102635167,Gm32573
102635169,4930543I11Rik
102635170,Gm32574
102635171,Gm32575
102635172,Scgb1b8-ps
102635173,Gm32576
102635174,Gm32577
102635176,Gm32579
102635178,Gm32581
102635181,Gm32584
102635182,Gm32585
102635183,Gm32586
102635184,Gm27572
102635185,Gm32587
102635186,Gm32588
102635188,Gm32590
102635189,Gm32591
102635190,Gm32592
102635191,Gm16573
102635192,Gm16835
102635193,Gm32593
102635194,Gm32594
102635195,Gm32595
102635196,Gm32596
102635197,Gm32597
102635198,Gm38476
102635200,Gm16279
102635202,Gm12436
102635203,Gm32600
102635206,Gm32603
102635209,Gm32604
102635210,Gm32605
102635212,Gm32607
102635213,Gm32608
102635216,Gm32611
102635218,Gm21869
102635219,4930480C01Rik
102635220,Gm32613
102635221,Gm32614
102635223,Gm32616
102635225,Gm15499
102635226,Gm32618
102635227,Gm32619
102635228,Gm12318
102635229,Gm32620
102635230,Gm32621
102635231,Gm32622
102635232,Gm32623
102635233,Gm32624
102635237,Gm32627
102635239,Gm32629
102635240,Gm32630
102635241,Gm32631
102635242,Gm32632
102635243,Gm32633
102635244,Gm32634
102635245,Gm19502
102635246,Gm29330
102635247,Gm32635
102635248,Gm32636
102635250,Gm21864
102635252,C230057A21Rik
102635253,Gm32639
102635254,Gm32640
102635255,Gm32641
102635256,Gm32642
102635257,Gm32643
102635258,Gm32644
102635259,Gm32645
102635260,Gm32646
102635261,Gm3327
102635262,Gm32647
102635264,Gm32649
102635265,Gm32650
102635266,Gm32651
102635268,Gm15738
102635269,Gm32652
102635270,Gm32653
102635272,Gm32655
102635273,Gm19853
102635274,Gm32656
102635275,Bach2it1
102635276,Gm32657
102635277,Gm32658
102635278,Gm32659
102635279,Gm32660
102635280,Gm32661
102635281,Gm32662
102635283,Gm32663
102635284,Gm29627
102635286,Gm32664
102635288,Gm32666
102635290,Ttc39aos1
102635292,Gm32669
102635293,Gm32670
102635296,Gm32673
102635299,Gm32676
102635300,Gm20501
102635302,Gm32677
102635303,Gm32678
102635304,Gm29065
102635305,Gm15991
102635306,Gm32679
102635307,Gm32680
102635308,Gm32681
102635309,Gm32682
102635310,Gm32683
102635311,Gm32684
102635312,Gm32685
102635315,Gm32687
102635316,Gm32688
102635317,Gm32689
102635321,Gm32693
102635323,Gm32694
102635324,Gm32695
102635325,Gm21774
102635326,Gm32696
102635329,Gm28533
102635331,Gm32699
102635332,Gm28787
102635333,Gm32700
102635334,Gm15389
102635335,Gm32701
102635336,Gm32702
102635337,Gm32703
102635339,Gm19287
102635340,Gm32705
102635341,Btf3-ps18
102635344,Gm32707
102635345,Gm32708
102635346,Gm32709
102635347,Gm32710
102635348,Gm32711
102635349,Gm38477
102635351,Gm32713
102635352,Gm32714
102635354,Gm32715
102635355,Gm32716
102635356,Gm14197
102635357,Cdc5lrt1
102635359,Gm32718
102635360,Gm32719
102635361,Gm32720
102635362,Gm32721
102635363,Gm32722
102635364,Gm32723
102635365,Gm29023
102635366,Gm32724
102635367,Gm21802
102635368,Gm32725
102635369,Gm32726
102635370,Gm32727
102635371,Gm32728
102635372,Gm32729
102635374,Gm32731
102635376,Gm32733
102635377,Gm32734
102635378,Gm32735
102635379,Gm32736
102635380,Gm32737
102635381,Gm32738
102635382,Gm32739
102635383,Gm32740
102635384,Gm32741
102635385,Gm32742
102635387,Gm32743
102635389,Gm12453
102635391,Gm32745
102635392,Gm32746
102635395,Gm32748
102635396,Gm32749
102635397,Gm32750
102635398,Gm21673
102635400,Gm38478
102635402,Gm32753
102635403,Gm32754
102635405,Gm32755
